id,permalink,userUrl,author_name,fullname,avatar,verified,text,html,isRetweet,retweetedBy,replyingTo,relativeTime,displayTime,createdAt,images,links,comments,retweets,likes,Views,bank_ext,text_1,postUrl,replyText,text_v1,post,posttype,Sentiment,uae_time,ddmmyyyy
2054580776675488045,https://x.com/Irdhavidelyudha/status/2054580776675488045,https://x.com/Irdhavidelyudha,Irdhavidelyudha,تذاكر السعودية,https://pbs.twimg.com/profile_images/2054584639428112384/0KOq4WYR_bigger.jpg,,بنوفر لكم التذاكر فعلو التنبيهات,بنوفر لكم التذاكر فعلو التنبيهات,False,,"['RotanaLive', 'Turki_alalshikh', 'Angham', 'GEA_SA', 'Mabdoarena', 'flowardCo', 'EmiratesNBD_KSA']",12h,"May 13, 2026 · 3:13 PM UTC",2026-05-13 15:13:00+00:00,,,0,0,0,61,ENBD,بنوفر لكم التذاكر فعلو التنبيهات,,,بنوفر لكم التذاكر فعلو التنبيهات,"We provide you with the tickets, activate the notifications.",Cust,Neutral,2026-05-13 19:13:00+04:00,2026-05-13
2054578526376833500,https://x.com/alrehab_91/status/2054578526376833500,https://x.com/alrehab_91,alrehab_91,Rehab,https://pbs.twimg.com/profile_images/645776536927236096/DFQn32c4_bigger.jpg,,@EmiratesNBD_AE DM ple,"<a href=""/EmiratesNBD_AE"" title=""Emirates NBD"">@EmiratesNBD_AE</a> DM ple",False,,,12h,"May 13, 2026 · 3:04 PM UTC",2026-05-13 15:04:00+00:00,,['https://x.com/EmiratesNBD_AE'],1,0,0,2,ENBD,@EmiratesNBD_AE DM ple,,,@EmiratesNBD_AE DM ple,DM please,Cust,Neutral,2026-05-13 19:04:00+04:00,2026-05-13
2054575471858434537,https://x.com/Sumayaimran2/status/2054575471858434537,https://x.com/Sumayaimran2,Sumayaimran2,Mrss Imran,https://pbs.twimg.com/profile_images/2016338680466796544/caJIfbNk_bigger.jpg,,Green pulse,Green pulse,False,,['EmiratesNBD_AE'],13h,"May 13, 2026 · 2:52 PM UTC",2026-05-13 14:52:00+00:00,,,0,0,0,1,ENBD,Green pulse,,,Green pulse,Green pulse,Cust,Neutral,2026-05-13 18:52:00+04:00,2026-05-13
2054575157948395859,https://x.com/Sumayaimran2/status/2054575157948395859,https://x.com/Sumayaimran2,Sumayaimran2,Mrss Imran,https://pbs.twimg.com/profile_images/2016338680466796544/caJIfbNk_bigger.jpg,,"Green pulse
 #EmiratesNBD 
🇦🇪✨️🇦🇪","Green pulse
 <a href=""/search?f=tweets&amp;q=%23EmiratesNBD"">#EmiratesNBD</a> 
🇦🇪✨️🇦🇪",False,,['EmiratesNBD_AE'],13h,"May 13, 2026 · 2:51 PM UTC",2026-05-13 14:51:00+00:00,,['https://x.com/search?f=tweets&q=%23EmiratesNBD'],0,0,0,1,ENBD,"Green pulse
 #EmiratesNBD 
🇦🇪✨️🇦🇪",,,"Green pulse
 #EmiratesNBD 
🇦🇪✨️🇦🇪",Green pulse,Cust,Neutral,2026-05-13 18:51:00+04:00,2026-05-13
2054575012930339199,https://x.com/Sumayaimran2/status/2054575012930339199,https://x.com/Sumayaimran2,Sumayaimran2,Mrss Imran,https://pbs.twimg.com/profile_images/2016338680466796544/caJIfbNk_bigger.jpg,,"Green pulse
 #EmiratesNBD 
🇦🇪","Green pulse
 <a href=""/search?f=tweets&amp;q=%23EmiratesNBD"">#EmiratesNBD</a> 
🇦🇪",False,,['EmiratesNBD_AE'],13h,"May 13, 2026 · 2:50 PM UTC",2026-05-13 14:50:00+00:00,,['https://x.com/search?f=tweets&q=%23EmiratesNBD'],0,0,0,0,ENBD,"Green pulse
 #EmiratesNBD 
🇦🇪",,,"Green pulse
 #EmiratesNBD 
🇦🇪",Green pulse,Cust,Neutral,2026-05-13 18:50:00+04:00,2026-05-13
2054572472087769402,https://x.com/ZydIqbal/status/2054572472087769402,https://x.com/ZydIqbal,ZydIqbal,Zaid Iqbal,https://pbs.twimg.com/profile_images/1127575046858391552/aU5P4put_bigger.jpg,,"@EmiratesNBD_KSA
22749958464
22753488638
22754650253
22754840453

اربع شكاوي، و لسا ما اتحلت المشكلة ؟! ... من الجمعة تجيني رسايل انه اتحلت المشكلة و ماتحلت و البطاقة لسا مبلكة    و الموضوع كله انه ما تم تجديد الهوية في التطبيق وهي كانت صالحة ... سوء تطبيق و سوء خدمة العملاء https://t.co/xHAN3eIzTd",اذا نفس الرسابة ثلاث مرات بترسولي ...معناته واضح انكم ما سويتوا شيء ... حسبي الله عليكم,False,,['EmiratesNBD_KSA'],13h,"May 13, 2026 · 2:40 PM UTC",2026-05-13 14:40:00+00:00,,,1,0,0,7,ENBD,اذا نفس الرسابة ثلاث مرات بترسولي ...معناته واضح انكم ما سويتوا شيء ... حسبي الله عليكم,https://x.com/ZydIqbal/status/2054572472087769402,"@EmiratesNBD_KSA
22749958464
22753488638
22754650253
22754840453

اربع شكاوي، و لسا ما اتحلت المشكلة ؟! ... من الجمعة تجيني رسايل انه اتحلت المشكلة و ماتحلت و البطاقة لسا مبلكة    و الموضوع كله انه ما تم تجديد الهوية في التطبيق وهي كانت صالحة ... سوء تطبيق و سوء خدمة العملاء https://t.co/xHAN3eIzTd","@EmiratesNBD_KSA
22749958464
22753488638
22754650253
22754840453

اربع شكاوي، و لسا ما اتحلت المشكلة ؟! ... من الجمعة تجيني رسايل انه اتحلت المشكلة و ماتحلت و البطاقة لسا مبلكة    و الموضوع كله انه ما تم تجديد الهوية في التطبيق وهي كانت صالحة ... سوء تطبيق و سوء خدمة العملاء https://t.co/xHAN3eIzTd","Four complaints, and the problem is still not resolved?! ... Since Friday, I have been receiving messages that the issue has been resolved, but it hasn't, and the card is still blocked. The whole issue is that the ID was not renewed in the app, and it was valid... Poor application and poor customer service.",Cust,Negative,2026-05-13 18:40:00+04:00,2026-05-13
2054568893268566261,https://x.com/BVD2004/status/2054568893268566261,https://x.com/BVD2004,BVD2004,Mr. BVD,https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,,"Dear @EmiratesNBD_KSA wanted to escalate you on issue for transfer funds to International account….tried online banking, visited branch, called customer care and dropped email too but no resolution and no answer what’s exact issue ….please help","Dear <a href=""/EmiratesNBD_KSA"" title=""Emirates NBD KSA"">@EmiratesNBD_KSA</a> wanted to escalate you on issue for transfer funds to International account….tried online banking, visited branch, called customer care and dropped email too but no resolution and no answer what’s exact issue ….please help",False,,,13h,"May 13, 2026 · 2:26 PM UTC",2026-05-13 14:26:00+00:00,,['https://x.com/EmiratesNBD_KSA'],1,0,0,157,ENBD,"Dear @EmiratesNBD_KSA wanted to escalate you on issue for transfer funds to International account….tried online banking, visited branch, called customer care and dropped email too but no resolution and no answer what’s exact issue ….please help",https://x.com/BVD2004/status/2054568893268566261,"Dear @EmiratesNBD_KSA wanted to escalate you on issue for transfer funds to International account….tried online banking, visited branch, called customer care and dropped email too but no resolution and no answer what’s exact issue ….please help","Dear @EmiratesNBD_KSA wanted to escalate you on issue for transfer funds to International account….tried online banking, visited branch, called customer care and dropped email too but no resolution and no answer what’s exact issue ….please help","Dear @EmiratesNBD_KSA, I wanted to escalate an issue regarding transferring funds to an international account. I have tried online banking, visited the branch, called customer care, and sent an email, but there has been no resolution and no answer regarding the exact issue. Please help.",Cust,Negative,2026-05-13 18:26:00+04:00,2026-05-13
2054563524341272947,https://x.com/RedHat/status/2054563524341272947,https://x.com/RedHat,RedHat,Red Hat,https://pbs.twimg.com/profile_images/1123557710191001600/oMQc_xqN_bigger.png,,"Congratulations to our 2026 Red Hat Innovator of the Year, @EmiratesNBD_AE! Emirates manages 9,000 VMs and modern containers on one unified platform - a modern, stable platform for innovation. Learn from their story: https://t.co/NV94F1VQlt #RHSummit https://t.co/vweZFBpw1X","Congratulations to our 2026 Red Hat Innovator of the Year, <a href=""/EmiratesNBD_AE"" title=""Emirates NBD"">@EmiratesNBD_AE</a>! Emirates manages 9,000 VMs and modern containers on one unified platform - a modern, stable platform for innovation. Learn from their story: <a href=""http://red.ht/4ukH5l4"">red.ht/4ukH5l4</a> <a href=""/search?f=tweets&amp;q=%23RHSummit"">#RHSummit</a>",False,,,13h,"May 13, 2026 · 2:04 PM UTC",2026-05-13 14:04:00+00:00,,"['https://x.com/EmiratesNBD_AE', 'http://red.ht/4ukH5l4', 'https://x.com/search?f=tweets&q=%23RHSummit']",0,5,12,1037,ENBD,"Congratulations to our 2026 Red Hat Innovator of the Year, @EmiratesNBD_AE! Emirates manages 9,000 VMs and modern containers on one unified platform - a modern, stable platform for innovation. Learn from their story: red.ht/4ukH5l4 #RHSummit",https://x.com/RedHat/status/2054563524341272947,"Congratulations to our 2026 Red Hat Innovator of the Year, @EmiratesNBD_AE! Emirates manages 9,000 VMs and modern containers on one unified platform - a modern, stable platform for innovation. Learn from their story: https://t.co/NV94F1VQlt #RHSummit https://t.co/vweZFBpw1X","Congratulations to our 2026 Red Hat Innovator of the Year, @EmiratesNBD_AE! Emirates manages 9,000 VMs and modern containers on one unified platform - a modern, stable platform for innovation. Learn from their story: https://t.co/NV94F1VQlt #RHSummit https://t.co/vweZFBpw1X","Congratulations to our 2026 Red Hat Innovator of the Year, @EmiratesNBD_AE! Emirates manages 9,000 VMs and modern containers on one unified platform - a modern, stable platform for innovation. Learn from their story: https://t.co/NV94F1VQlt #RHSummit https://t.co/vweZFBpw1X",Cust,Positive,2026-05-13 18:04:00+04:00,2026-05-13
2054561031267946558,https://x.com/abdullah_111213/status/2054561031267946558,https://x.com/abdullah_111213,abdullah_111213,عبدالله الظفيري,https://pbs.twimg.com/profile_images/1277460514751332355/3EB2Np_B_bigger.jpg,,"مع كل زيادة براتبك، يكبر طموحك✔️
 نقدم لك خطط ادخارية تناسب أسلوب حياتك وتضمن استقرارك من #بنك_الإمارات_دبي_الوطني

للتفاصيل:https://t.co/HiWX6h1TCl https://t.co/XedilC8DdG",هل صحيح تعطون قروض فقط للموظفين اللي ساكنين في المدن اللي فيها فروع لكم ؟,False,,['EmiratesNBD_KSA'],14h,"May 13, 2026 · 1:54 PM UTC",2026-05-13 13:54:00+00:00,,,1,0,0,9,ENBD,هل صحيح تعطون قروض فقط للموظفين اللي ساكنين في المدن اللي فيها فروع لكم ؟,https://x.com/abdullah_111213/status/2054561031267946558,"مع كل زيادة براتبك، يكبر طموحك✔️
 نقدم لك خطط ادخارية تناسب أسلوب حياتك وتضمن استقرارك من #بنك_الإمارات_دبي_الوطني

للتفاصيل:https://t.co/HiWX6h1TCl https://t.co/XedilC8DdG","مع كل زيادة براتبك، يكبر طموحك✔️
 نقدم لك خطط ادخارية تناسب أسلوب حياتك وتضمن استقرارك من #بنك_الإمارات_دبي_الوطني

للتفاصيل:https://t.co/HiWX6h1TCl https://t.co/XedilC8DdG","With every salary increase, your ambitions grow✔️ We offer you savings plans that suit your lifestyle and ensure your stability from #Emirates_NBD. 

For details: https://t.co/HiWX6h1TCl https://t.co/XedilC8DdG",Cust,Positive,2026-05-13 17:54:00+04:00,2026-05-13
2054537492561355169,https://x.com/EmiratesNBD_AE/status/2054537492561355169,https://x.com/EmiratesNBD_AE,EmiratesNBD_AE,Emirates NBD,https://pbs.twimg.com/profile_images/2042294543308242946/ScvMjarh_bigger.jpg,,"Calling all young and ambitious Emirati visionaries 📢

We’re seeking UAE’s best and brightest to join Ruwad, our elite graduate program, for young Emirati leaders at Emirates NBD. This program is designed exclusively for aspiring talents that are committed to shaping the next generation of banking excellence.

Do you have what it takes? Join Ruwad now!

fa-evlo-saasfaprod1.fa.ocs.o…

#EmiratesNBD #RuwadCohort6 #Emiratisation #UAE #Leadership #Innovation #GlobalLeaders
-
دعوى الى النخبة من الكوادر الإماراتية الشابة 📢

انضم إلى برنامج 'رواد' لإعداد قادة المستقبل في المجال المصرفي. تم تصميم البرنامج لفئة الشباب المتميزين اللذين يطمحون إلى صناعة مستقبل متميز في القطاع المالي.

مستعد لهذا التحدي؟ انضم إلى برنامج 'رواد' الآن: fa-evlo-saasfaprod1.fa.ocs.o…","Calling all young and ambitious Emirati visionaries 📢

We’re seeking UAE’s best and brightest to join Ruwad, our elite graduate program, for young Emirati leaders at Emirates NBD. This program is designed exclusively for aspiring talents that are committed to shaping the next generation of banking excellence.

Do you have what it takes? Join Ruwad now!

<a href=""https://fa-evlo-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/63971"">fa-evlo-saasfaprod1.fa.ocs.o…</a>

<a href=""/search?f=tweets&amp;q=%23EmiratesNBD"">#EmiratesNBD</a> <a href=""/search?f=tweets&amp;q=%23RuwadCohort6"">#RuwadCohort6</a> <a href=""/search?f=tweets&amp;q=%23Emiratisation"">#Emiratisation</a> <a href=""/search?f=tweets&amp;q=%23UAE"">#UAE</a> <a href=""/search?f=tweets&amp;q=%23Leadership"">#Leadership</a> <a href=""/search?f=tweets&amp;q=%23Innovation"">#Innovation</a> <a href=""/search?f=tweets&amp;q=%23GlobalLeaders"">#GlobalLeaders</a>
-
دعوى الى النخبة من الكوادر الإماراتية الشابة 📢

انضم إلى برنامج &#39;رواد&#39; لإعداد قادة المستقبل في المجال المصرفي. تم تصميم البرنامج لفئة الشباب المتميزين اللذين يطمحون إلى صناعة مستقبل متميز في القطاع المالي.

مستعد لهذا التحدي؟ انضم إلى برنامج &#39;رواد&#39; الآن: <a href=""https://fa-evlo-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/63971"">fa-evlo-saasfaprod1.fa.ocs.o…</a>",False,,,15h,"May 13, 2026 · 12:21 PM UTC",2026-05-13 12:21:00+00:00,,"['https://fa-evlo-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/63971', 'https://x.com/search?f=tweets&q=%23EmiratesNBD', 'https://x.com/search?f=tweets&q=%23RuwadCohort6', 'https://x.com/search?f=tweets&q=%23Emiratisation', 'https://x.com/search?f=tweets&q=%23UAE', 'https://x.com/search?f=tweets&q=%23Leadership', 'https://x.com/search?f=tweets&q=%23Innovation', 'https://x.com/search?f=tweets&q=%23GlobalLeaders', 'https://fa-evlo-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/63971']",0,2,6,463,ENBD,"Calling all young and ambitious Emirati visionaries 📢

We’re seeking UAE’s best and brightest to join Ruwad, our elite graduate program, for young Emirati leaders at Emirates NBD. This program is designed exclusively for aspiring talents that are committed to shaping the next generation of banking excellence.

Do you have what it takes? Join Ruwad now!

fa-evlo-saasfaprod1.fa.ocs.o…

#EmiratesNBD #RuwadCohort6 #Emiratisation #UAE #Leadership #Innovation #GlobalLeaders
-
دعوى الى النخبة من الكوادر الإماراتية الشابة 📢

انضم إلى برنامج 'رواد' لإعداد قادة المستقبل في المجال المصرفي. تم تصميم البرنامج لفئة الشباب المتميزين اللذين يطمحون إلى صناعة مستقبل متميز في القطاع المالي.

مستعد لهذا التحدي؟ انضم إلى برنامج 'رواد' الآن: fa-evlo-saasfaprod1.fa.ocs.o…",,,"Calling all young and ambitious Emirati visionaries 📢

We’re seeking UAE’s best and brightest to join Ruwad, our elite graduate program, for young Emirati leaders at Emirates NBD. This program is designed exclusively for aspiring talents that are committed to shaping the next generation of banking excellence.

Do you have what it takes? Join Ruwad now!

fa-evlo-saasfaprod1.fa.ocs.o…

#EmiratesNBD #RuwadCohort6 #Emiratisation #UAE #Leadership #Innovation #GlobalLeaders
-
دعوى الى النخبة من الكوادر الإماراتية الشابة 📢

انضم إلى برنامج 'رواد' لإعداد قادة المستقبل في المجال المصرفي. تم تصميم البرنامج لفئة الشباب المتميزين اللذين يطمحون إلى صناعة مستقبل متميز في القطاع المالي.

مستعد لهذا التحدي؟ انضم إلى برنامج 'رواد' الآن: fa-evlo-saasfaprod1.fa.ocs.o…","Calling all young and ambitious Emirati visionaries 📢

Join the 'Ruwad' program to prepare future leaders in the banking sector. The program is designed for outstanding young individuals who aspire to create a distinguished future in the financial sector.

Ready for this challenge? Join the 'Ruwad' program now: fa-evlo-saasfaprod1.fa.ocs.o…",Bank,Neutral,2026-05-13 16:21:00+04:00,2026-05-13
2054533476615868564,https://x.com/Anghamifan/status/2054533476615868564,https://x.com/Anghamifan,Anghamifan,☆AR☆,https://pbs.twimg.com/profile_images/2008420605998120961/a1WaEq9c_bigger.jpg,,عاااااشووووووو عاشششووووو❤️❤️❤️❤️❤️😍😍😍😍,عاااااشووووووو عاشششووووو❤️❤️❤️❤️❤️😍😍😍😍,False,,"['RotanaLive', 'Turki_alalshikh', 'Angham', 'GEA_SA', 'Mabdoarena', 'flowardCo', 'EmiratesNBD_KSA']",15h,"May 13, 2026 · 12:05 PM UTC",2026-05-13 12:05:00+00:00,,,0,0,1,165,ENBD,عاااااشووووووو عاشششووووو❤️❤️❤️❤️❤️😍😍😍😍,,,عاااااشووووووو عاشششووووو❤️❤️❤️❤️❤️😍😍😍😍,I love you so much ❤️❤️❤️❤️❤️😍😍😍😍,Cust,Neutral,2026-05-13 16:05:00+04:00,2026-05-13
2054531194490908953,https://x.com/vurg2n/status/2054531194490908953,https://x.com/vurg2n,vurg2n,تذاكر زون || Ticket zone,https://pbs.twimg.com/profile_images/2031049559921557504/kC_pPQZD_bigger.jpg,,@RotanaLive @Turki_alalshikh @Angham @GEA_SA @Mabdoarena @flowardCo @EmiratesNBD_KSA خلكم جاهزين بنوفر لكم تذاكر 😍🎶,خلكم جاهزين بنوفر لكم تذاكر 😍🎶,False,,"['RotanaLive', 'Turki_alalshikh', 'Angham', 'GEA_SA', 'Mabdoarena', 'flowardCo', 'EmiratesNBD_KSA']",16h,"May 13, 2026 · 11:56 AM UTC",2026-05-13 11:56:00+00:00,,,0,0,0,36,ENBD,خلكم جاهزين بنوفر لكم تذاكر 😍🎶,https://x.com/vurg2n/status/2054531194490908953,@RotanaLive @Turki_alalshikh @Angham @GEA_SA @Mabdoarena @flowardCo @EmiratesNBD_KSA خلكم جاهزين بنوفر لكم تذاكر 😍🎶,@RotanaLive @Turki_alalshikh @Angham @GEA_SA @Mabdoarena @flowardCo @EmiratesNBD_KSA خلكم جاهزين بنوفر لكم تذاكر 😍🎶,"Stay ready, we will provide you with tickets 😍🎶",Cust,Neutral,2026-05-13 15:56:00+04:00,2026-05-13
2054531081005658270,https://x.com/RotanaLive/status/2054531081005658270,https://x.com/RotanaLive,RotanaLive,Rotana Live,https://pbs.twimg.com/profile_images/1840760580371599361/gqQxhEkP_bigger.jpg,,@RotanaLive @Turki_alalshikh @Angham @GEA_SA @Mabdoarena @flowardCo @EmiratesNBD_KSA عاااااشووووووو عاشششووووو❤️❤️❤️❤️❤️😍😍😍😍,"الموعد قرّب ⏳
 باقي يومين على طرح تذاكر 
حفلة العيد لصوت مصر <a href=""/search?f=tweets&amp;q=%23انغام"">#انغام</a> 🎼😍

تُطرح التذاكر يوم الجمعة 15 مايو 
الساعة 4 مساءً 
عبر منصة <a href=""http://webook.com"">webook.com</a> 

<a href=""/Turki_alalshikh"" title=""TURKI ALALSHIKH"">@Turki_alalshikh</a> 
<a href=""/Angham"" title=""Angham"">@Angham</a> 
<a href=""/GEA_SA"" title=""الهيئة العامة للترفيه"">@GEA_SA</a> 
<a href=""/Mabdoarena"" title=""Mohammed Abdo Arena by Emirates NBD"">@Mabdoarena</a> 
<a href=""/flowardCo"" title=""Floward | فلاورد"">@flowardCo</a> 
<a href=""/EmiratesNBD_KSA"" title=""Emirates NBD KSA"">@EmiratesNBD_KSA</a> 

<a href=""/search?f=tweets&amp;q=%23حفلات_عيد_الأضحى"">#حفلات_عيد_الأضحى</a>
<a href=""/search?f=tweets&amp;q=%23روتانا_لايف"">#روتانا_لايف</a>",False,,,16h,"May 13, 2026 · 11:55 AM UTC",2026-05-13 11:55:00+00:00,,"['https://x.com/search?f=tweets&q=%23انغام', 'http://webook.com', 'https://x.com/Turki_alalshikh', 'https://x.com/Angham', 'https://x.com/GEA_SA', 'https://x.com/Mabdoarena', 'https://x.com/flowardCo', 'https://x.com/EmiratesNBD_KSA', 'https://x.com/search?f=tweets&q=%23حفلات_عيد_الأضحى', 'https://x.com/search?f=tweets&q=%23روتانا_لايف']",6,10,73,9035,ENBD,"الموعد قرّب ⏳
 باقي يومين على طرح تذاكر 
حفلة العيد لصوت مصر #انغام 🎼😍

تُطرح التذاكر يوم الجمعة 15 مايو 
الساعة 4 مساءً 
عبر منصة webook.com 

@Turki_alalshikh 
@Angham 
@GEA_SA 
@Mabdoarena 
@flowardCo 
@EmiratesNBD_KSA 

#حفلات_عيد_الأضحى
#روتانا_لايف",https://x.com/RotanaLive/status/2054531081005658270,@RotanaLive @Turki_alalshikh @Angham @GEA_SA @Mabdoarena @flowardCo @EmiratesNBD_KSA عاااااشووووووو عاشششووووو❤️❤️❤️❤️❤️😍😍😍😍,@RotanaLive @Turki_alalshikh @Angham @GEA_SA @Mabdoarena @flowardCo @EmiratesNBD_KSA عاااااشووووووو عاشششووووو❤️❤️❤️❤️❤️😍😍😍😍,"They lived, they lived ❤️❤️❤️❤️❤️😍😍😍😍",Cust,Neutral,2026-05-13 15:55:00+04:00,2026-05-13
2054501091052503058,https://x.com/sara12_F/status/2054501091052503058,https://x.com/sara12_F,sara12_F,AAhla | اهلاً,https://pbs.twimg.com/profile_images/2046714827775631360/N2Z6M4G1_bigger.jpg,,"حفلة موسيقية مميزة تحييها صوت مصر الفنانة أنغام في الرياض على مسرح محمد عبده أرينا by ENBD 🎶❤️

30 مايو 🗓️
التذاكر تطرح عبر الرابط بالبايو يضمن دخولك 🎟️
#انغام_في_الرياض https://t.co/uncAoM1zri","حفلة موسيقية مميزة تحييها صوت مصر الفنانة أنغام في الرياض على مسرح محمد عبده أرينا by ENBD 🎶❤️

30 مايو 🗓️
التذاكر تطرح عبر الرابط بالبايو يضمن دخولك 🎟️
<a href=""/search?f=tweets&amp;q=%23انغام_في_الرياض"">#انغام_في_الرياض</a>",False,,,18h,"May 13, 2026 · 9:56 AM UTC",2026-05-13 09:56:00+00:00,,['https://x.com/search?f=tweets&q=%23انغام_في_الرياض'],0,2,2,129,ENBD,"حفلة موسيقية مميزة تحييها صوت مصر الفنانة أنغام في الرياض على مسرح محمد عبده أرينا by ENBD 🎶❤️

30 مايو 🗓️
التذاكر تطرح عبر الرابط بالبايو يضمن دخولك 🎟️
#انغام_في_الرياض",https://x.com/sara12_F/status/2054501091052503058,"حفلة موسيقية مميزة تحييها صوت مصر الفنانة أنغام في الرياض على مسرح محمد عبده أرينا by ENBD 🎶❤️

30 مايو 🗓️
التذاكر تطرح عبر الرابط بالبايو يضمن دخولك 🎟️
#انغام_في_الرياض https://t.co/uncAoM1zri","حفلة موسيقية مميزة تحييها صوت مصر الفنانة أنغام في الرياض على مسرح محمد عبده أرينا by ENBD 🎶❤️

30 مايو 🗓️
التذاكر تطرح عبر الرابط بالبايو يضمن دخولك 🎟️
#انغام_في_الرياض https://t.co/uncAoM1zri","A special concert featuring the voice of Egypt, the artist Angham, in Riyadh at the Mohammed Abdu Arena by ENBD 🎶❤️

May 30 🗓️
Tickets are available through the link in the bio to guarantee your entry 🎟️
#Angham_in_Riyadh",Cust,Neutral,2026-05-13 13:56:00+04:00,2026-05-13
2054500853688479917,https://x.com/sara12_F/status/2054500853688479917,https://x.com/sara12_F,sara12_F,AAhla | اهلاً,https://pbs.twimg.com/profile_images/2046714827775631360/N2Z6M4G1_bigger.jpg,,"ليلة العيد غير .. 
إذا كانت مع صوت مصر 🫶🏼

الفنانة #أنغام تلتقي جمهورها 
في ليلة من أجمل ليالي عيد الأضحى 🤩♥️

📍 الرياض -  مسرح محمد عبده أرينا by ENBD
🗓️ 30 مايو
تُطرح التذاكر يوم الجمعة 15 مايو الساعة 4 مساءً 
@Turki_alalshikh 
@Angham  
@GEA_SA 
#روتانا_لايف
... https://t.co/rV3rZ97WT2","ليلة العيد غير .. 
إذا كانت مع صوت مصر 🫶🏼

الفنانة <a href=""/search?f=tweets&amp;q=%23أنغام"">#أنغام</a> تلتقي جمهورها 
في ليلة من أجمل ليالي عيد الأضحى 🤩♥️

📍 الرياض -  مسرح محمد عبده أرينا by ENBD
🗓️ 30 مايو
تُطرح التذاكر يوم الجمعة 15 مايو الساعة 4 مساءً 
<a href=""/Turki_alalshikh"" title=""TURKI ALALSHIKH"">@Turki_alalshikh</a> 
<a href=""/Angham"" title=""Angham"">@Angham</a>  
<a href=""/GEA_SA"" title=""الهيئة العامة للترفيه"">@GEA_SA</a> 
<a href=""/search?f=tweets&amp;q=%23روتانا_لايف"">#روتانا_لايف</a>
...",False,,,18h,"May 13, 2026 · 9:55 AM UTC",2026-05-13 09:55:00+00:00,,"['https://x.com/search?f=tweets&q=%23أنغام', 'https://x.com/Turki_alalshikh', 'https://x.com/Angham', 'https://x.com/GEA_SA', 'https://x.com/search?f=tweets&q=%23روتانا_لايف']",0,2,2,83,ENBD,"ليلة العيد غير .. 
إذا كانت مع صوت مصر 🫶🏼

الفنانة #أنغام تلتقي جمهورها 
في ليلة من أجمل ليالي عيد الأضحى 🤩♥️

📍 الرياض -  مسرح محمد عبده أرينا by ENBD
🗓️ 30 مايو
تُطرح التذاكر يوم الجمعة 15 مايو الساعة 4 مساءً 
@Turki_alalshikh 
@Angham  
@GEA_SA 
#روتانا_لايف
...",https://x.com/sara12_F/status/2054500853688479917,"ليلة العيد غير .. 
إذا كانت مع صوت مصر 🫶🏼

الفنانة #أنغام تلتقي جمهورها 
في ليلة من أجمل ليالي عيد الأضحى 🤩♥️

📍 الرياض -  مسرح محمد عبده أرينا by ENBD
🗓️ 30 مايو
تُطرح التذاكر يوم الجمعة 15 مايو الساعة 4 مساءً 
@Turki_alalshikh 
@Angham  
@GEA_SA 
#روتانا_لايف
... https://t.co/rV3rZ97WT2","ليلة العيد غير .. 
إذا كانت مع صوت مصر 🫶🏼

الفنانة #أنغام تلتقي جمهورها 
في ليلة من أجمل ليالي عيد الأضحى 🤩♥️

📍 الرياض -  مسرح محمد عبده أرينا by ENBD
🗓️ 30 مايو
تُطرح التذاكر يوم الجمعة 15 مايو الساعة 4 مساءً 
@Turki_alalshikh 
@Angham  
@GEA_SA 
#روتانا_لايف
... https://t.co/rV3rZ97WT2","Eid night is different... 
If it's with the sound of Egypt 🫶🏼

Artist #Angham meets her audience 
on one of the most beautiful nights of Eid al-Adha 🤩♥️

📍 Riyadh - Mohammed Abdu Arena by ENBD
🗓️ May 30
Tickets go on sale on Friday, May 15 at 4 PM 
@Turki_alalshikh 
@Angham  
@GEA_SA 
#Rotana_Live",Cust,Neutral,2026-05-13 13:55:00+04:00,2026-05-13
